source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
medtap,5a8e1981564c99302a18bc11,Epinephrine,Marcaine; bupivacaine; Articaine Hydrochloride And Epinephrine; articaine/epinephrine; Septocaine And Epinephrine; Orabloc,Amide Local Anesthetic; Catecholamine,Other,other,other,,,,,,,,,,,"Absorption bupivacaine: The rate of systemic absorption of local anesthetics is dependent upon the total dose and concentration of drug administered, the route of administration, the vascularity of the administration site, and the presence or absence of epinephrine in the anesthetic solution. epinephrine: Usually this vasodilator effect of the drug on the circulation predominates so that the mode…",,"Indications & Usage Marcaine is indicated for the production of local or regional anesthesia or analgesia for surgery, dental and oral surgery procedures, diagnostic and therapeutic procedures, and for obstetrical procedures. Only the 0.25% and 0.5% concentrations are indicated for obstetrical anesthesia. Experience with nonobstetrical surgical procedures in pregnant patients is not sufficient to…",Contraindications Marcaine is contraindicated in obstetrical paracervical block anesthesia. Its use in this technique has resulted in fetal bradycardia and death. Marcaine is contraindicated in patients with a known hypersensitivity to it or to any local anesthetic agent of the amide-type or to other components of Marcaine solutions. Warnings THE 0.75% CONCENTRATION OF Marcaine IS NOT RECOMMENDED…,Rx,,,Amide Local Anesthetic; Catecholamine,,
medtap,5a8e1981564c99302a18bc14,oxygen,"Oxygen Helium Mixture 20/80; oxygen; Oxygen, Compressed U.s.p.; Carbon Dioxide/oxygen Mix; Ez-ox Plus",OTHER,Other,inhalation,inhalation,,,,,,,,,,,,,,,Rx,,,OTHER,,
medtap,5a8e1981564c99302a18bbf1,Testosterone,Testosterone Enanthate; Vogelxo; Testopel,Androgen,Other,intramuscular,intramuscular,,,,,,,,,,,Absorption Approximately 10% of the testosterone dose applied on the skin surface is absorbed into systemic circulation Protein Binding 40% of testosterone in plasma is bound to sex hormone-binding globulin and 2% remains unbound and the rest is bound to albumin and other proteins. Metabolism Testosterone is metabolized to 17-keto steroids through two different pathways. The major active metaboli…,,"Indications & Usage Males Testosterone Enanthate injection is indicated for replacement therapy in conditions associated with a deficiency or absence of endogenous testosterone. Primary hypogonadism (congenital or acquired) – Testicular failure due to cryptorchidism, bilateral torsion, orchitis, vanishing testis syndrome, or orchidectomy. Hypogonadotropic hypogonadism (congenital or acquired) –Go…","Contraindications Androgens are contraindicated in men with carcinomas of the breast or with known or suspected carcinomas of the prostate and in women who are or may become pregnant. When administered to pregnant women, androgens cause virilization of the external genitalia of the female fetus. This virilization includes clitoromegaly, abnormal vaginal development, and fusion of genital folds to…",Rx,,,Androgen,,
medtap,5a8e1981564c99302a18bbf8,Ganciclovir,Valganciclovir Hydrochloride; valganciclovir,Nucleoside Analog Antiviral,Antimicrobial,oral,oral,,,,,,,,,,,"Absorption Poorly absorbed systemically following oral administration. Bioavailability under fasting conditions is approximately 5%, and when administered with food, 6 to 9% (about 30% with a fatty meal). Volume Of Distribution * 0.74 ± 0.15 L/kg Protein Binding 1 to 2% Metabolism Little to no metabolism, about 90% of plasma ganciclovir is eliminated unchanged in the urine. Excretion Renal excret…",,"Indications & Usage Valganciclovir tablets are a deoxynucleoside analogue cytomegalovirus (CMV) DNA polymerase inhibitor indicated for: Adult Patients Treatment of CMV retinitis in patients with acquired immunodeficiency syndrome (AIDS). Prevention of CMV disease in kidney, heart, and kidney-pancreas transplant patients at high risk. Pediatric Patients Prevention of CMV disease in heart transplan…","Contraindications Hypersensitivity to valganciclovir or ganciclovir Warnings And Precautions Acute renal failure: Acute renal failure may occur in elderly patients (with or without reduced renal function), patients who receive concomitant nephrotoxic drugs, or inadequately hydrated patients. Use with caution in elderly patients or those taking nephrotoxic drugs, reduce dosage in patients with ren…",Rx,,,Nucleoside Analog Antiviral,,
medtap,5a8e1981564c99302a18bc07,magnesium,Mint; magnesium,OTHER,Other,oral,oral,,,,,,,,,,,,,Indications & Usage helps control plaque that leads to gingivitis,Warnings ﻿for this product,OTC,,,OTHER,,
medtap,5a8e1981564c99302a18bc23,Gamma-aminobutyric acid receptor subunit alpha-1,Topamax; topiramate; zaleplon,OTHER; gamma-Aminobutyric Acid A Receptor Agonist,Other,oral,oral,,,,,,,,,,,Absorption Rapid with pleak plasma concentrations occurring after 2 hours and a bioavailability of 80%. The pharmacokinetic profile of the extended release formulation is non linear at 25 mg due to binding of topiramate to carbonic anhydrase in red blood cells. The peak plasma concentration was 24 hours after a single 200 mg oral dose of the extended release formulation. It is also bioequivalent …,,"Indications & Usage Topamax ® is indicated for: Epilepsy: initial monotherapy in patients ≥2 years of age with partial onset or primary generalized tonic-clonic seizures ; adjunctive therapy for adults and pediatric patients (2 to 16 years of age) with partial onset seizures or primary generalized tonic-clonic seizures, and for patients ≥2 years of age with seizures associated with Lennox-Gastaut…","Contraindications None Warnings And Precautions Acute myopia and secondary angle closure glaucoma: can lead to permanent visual loss; discontinue Topamax ® as soon as possible Visual field defects: consider discontinuation of Topamax ® Oligohidrosis and hyperthermia: monitor decreased sweating and increased body temperature, especially in pediatric patients Metabolic acidosis: baseline and period…",Rx,,,OTHER; gamma-Aminobutyric Acid A Receptor Agonist,,
medtap,5a8e1981564c99302a18bc4d,Caffeine,"Fiorinal; butalbital/aspirin/caffeine; Conrx Alert; Sunmark Stay Awake; Bayer Back And Body; caffeine/aspirin; Jet Alert Double Strength; Stay Alert Aid; Butalbital, Aspirin, Caffeine, And Codeine Phosphate; butalbital/aspirin/caffeine/codeine",Methylxanthine; OTHER; Barbiturate,Other,oral,oral,,,,,,,,,,,Absorption caffeine: Readily absorbed after oral or parenteral administration. The peak plasma level for caffeine range from 6-10mg/L and the mean time to reach peak concentration ranged from 30 minutes to 2 hours. null: Well absorbed from the gastrointestinal tract and is expected to distribute to most tissues in the body. aspirin: Absorption is generally rapid and complete following oral admini…,,Indications & Usage Fiorinal is indicated for the relief of the symptom complex of tension (or muscle contraction) headache. Evidence supporting the efficacy and safety of Fiorinal in the treatment of multiple recurrent headaches is unavailable. Caution in this regard is required because butalbital is habit-forming and potentially abusable.,"Contraindications Fiorinal is contraindicated under the following conditions: Hypersensitivity or intolerance to aspirin, caffeine, or butalbital. Patients with a hemorrhagic diathesis (e.g., hemophilia, hypoprothrombinemia, von Willebrand’s disease, the thrombocytopenias, thrombasthenia and other ill-defined hereditary platelet dysfunctions, severe vitamin K deficiency and severe liver damage). …",Rx,,,Methylxanthine; OTHER; Barbiturate,,
medtap,5a8e1981564c99302a18bc3e,sennosides,Agoral; sennosides; Senna-lax,OTHER,Other,oral,oral,,,,,,,,,,,,,Indications & Usage relief of occasional constipation or irregularity generally produces bowel movement in 6 to 12 hours,"Warnings Do not use without consulting a doctor: when abdominal pain, nausea or vomiting are present if there has been a sudden change in a child's bowel movements that persists over 2 weeks for a period longer than 1 week if pregnant or nursing a baby",OTC,,,OTHER,,
medtap,5a8e1981564c99302a18bc42,Amlodipine,Amlodipine And Olmesartan Medoxomil; amlodipine/olmesartan,Angiotensin 2 Receptor Blocker; Dihydropyridine Calcium Channel Blocker,Other,oral,oral,,,,,,,,,,,Absorption amlodipine: Amlodipine is slowly and almost completely absorbed from the gastrointestinal tract. Peak plasma concentrations are reached 6-12 hour following oral administration. Its estimated bioavailability is 64-90%. Absorption is not affected by food. olmesartan: Bioavailability is about 26%. Food does not affect the bioavailability of olmesartan. Protein Binding amlodipine: 97.5% ol…,,"Indications & Usage Amlodipine And Olmesartan Medoxomil Tablets is a dihydropyridine calcium channel blocker and angiotensin II receptor blocker combination product indicated for the treatment of hypertension, alone or with other antihypertensive agents, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial …",Contraindications Do not co-administer aliskiren with Amlodipine And Olmesartan Medoxomil Tablets in patients with diabetes (4 ). Warnings And Precautions Hypotension in volume- or salt-depleted patients with treatment initiation may be anticipated. Start treatment under close supervision. Increased angina or myocardial infarction may occur upon dosage initiation or increase. Impaired renal funct…,Rx,,,Angiotensin 2 Receptor Blocker; Dihydropyridine Calcium Channel Blocker,,
medtap,5a8e1981564c99302a18bc2c,Tetracosactide,cosyntropin,Adrenocorticotropic Hormone,Other,intravenous,intravenous,,,,,,,,,,,Absorption Rapidly absorbed following intramuscular administration. Half-life About 15 minutes following intravenous administration.,,"Indications & Usage Cosyntropin for Injection is intended for use as a diagnostic agent in the screening of patients presumed to have adrenocortical insufficiency. Because of its rapid effect on the adrenal cortex it may be utilized to perform a 30-minute test of adrenal function (plasma cortisol response) as an office or outpatient procedure, using only 2 venipunctures . Severe hypofunction of t…","Contraindications The only contraindication to Cosyntropin for Injection is a history of a previous adverse reaction to it. Precautions General Cosyntropin for Injection exhibits slight immunologic activity, does not contain animal protein and is therefore less risky to use than natural ACTH. Patients known to be sensitized to natural ACTH with markedly positive skin tests will, with few exceptio…",Rx,,,Adrenocorticotropic Hormone,,
medtap,5a8e1981564c99302a18bc4a,docusate,Stool Softener Docusate Sodium; docusate; Surfak Stool Softener; Stool Softener Liquid; Stool Softener Laxative; Stool Softner,OTHER,Other,oral,oral,,,,,,,,,,,,,Indications & Usage relieves occasional constipation (irregularity) generally produces a bowel movement in 12-72 hours,"Warnings ​Do not use if you are presently taking mineral oil, unless told by a doctor ​Ask a doctor before use if you have stomach pain nausea vomiting noticed a sudden change in bowel movements that continues over a period of 2 weeks ​Stop use and ask a doctor if you have rectal bleeding or you fail to have a bowel movement after use of a laxative. These could be signs of a serious condition. yo…",OTC,,,OTHER,,
medtap,5a8e1981564c99302a18bc33,Tolcapone,,Catechol-O-Methyltransferase Inhibitor,Other,oral,oral,,,,,,,,,,,"Absorption Rapidly absorbed (absolute bioavailability is about 65%) Volume Of Distribution * 9 L Protein Binding > Metabolism The main metabolic pathway of tolcapone is glucuronidation Excretion Tolcapone is almost completely metabolized prior to excretion, with only a very small amount (0.5% of dose) found unchanged in urine. The glucuronide conjugate of tolcapone is mainly excreted in the urine…",,"Indications & Usage Tolcapone tablets USP are indicated as an adjunct to levodopa and carbidopa for the treatment of the signs and symptoms of idiopathic Parkinson’s disease. Because of the risk of potentially fatal, acute fulminant liver failure, Tolcapone tablets USP should ordinarily be used in patients with Parkinson’s disease on l-dopa/carbidopa who are experiencing symptom fluctuations and …","Contraindications Tolcapone tablets are contraindicated in patients with liver disease, inpatients who were withdrawn from Tolcapone because of evidence of Tolcapone–induced hepatocellular injury or who have demonstrated hypersensitivity to the drug or its ingredients. Tolcapone is also contraindicated in patients with a history of nontraumatic rhabdomyolysis or hyperpyrexia and confusion possibl…",Rx,,,Catechol-O-Methyltransferase Inhibitor,,
medtap,5a8e1981564c99302a18bc58,Carbonic anhydrase 6,Mafenide Acetate; mafenide,Methylated Sulfonamide Antibacterial,Other,transdermal,transdermal,,,,,,,,,,,"Absorption Mafenide is absorbed through devascularized areas into the systemic circulation following topical administration. Metabolism Metabolized to a carbonic anhydrase inhibitor. Excretion Renal—Metabolite rapidly excreted in urine in high concentrations; however, the parent compound has not been detected in urine. Mechanism Of Action Mechanism of Action The mechanism of action of Mafenide is…",,Indications & Usage Mafenide Acetate for 5% Topical Solution is indicated for use as an adjunctive topical antimicrobial agent to control bacterial infection when used under moist dressings over meshed autografts on excised burn wounds.,"Contraindications Mafenide Acetate for 5% Topical Solution is contraindicated in patients who are hypersensitive to Mafenide Acetate. It is not known whether there is cross sensitivity to other sulfonamides. Warnings Fatal hemolytic anemia with disseminated intravascular coagulation, presumably related to a glucose-6-phosphate dehydrogenase deficiency, has been reported following therapy with Maf…",Rx,,,Methylated Sulfonamide Antibacterial,,
medtap,5a8e1981564c99302a18bc5c,RK-0202,acetylcysteine,Mucolytic,Other,intravenous,intravenous,,,,,,,,,,,"Mechanism Of Action Acetylcysteine has been shown to reduce the extent of liver injury following acetaminophen overdose. Acetaminophen doses of 150 mg/kg or greater have been associated with hepatotoxicity. Acetylcysteine probably protects the liver by maintaining or restoring the glutathione levels, or by acting as an alternate substrate for conjugation with, and thus detoxification of, the reac…",,Indications & Usage Acetylcysteine injection is an antidote for acetam inophen overdose indicated to prevent or lessen hepatic injury after ingestion of a potentially hepatotoxic quantity of acetaminophen in patients with an acute ingestion or from repeated supratherapeutic ingestion (RSI) (1). Indications & Usage Acetylcysteine injection is indicated to prevent or lessen hepatic injury after ing…,"Contraindications Patients with a previous hypersensitivity reaction to Acetylcysteine Warnings And Precautions Hypersensitivity Reactions, Including Hypotension, Wheezing, Shortness of Breath and Bronchospasm: Observe patients during and after the infusion; immediately discontinue infusion if a serious reaction occurs and initiate appropriate treatment. Acetylcysteine injection infusion may be c…",Rx,,,Mucolytic,,
medtap,5a8e1981564c99302a18bc67,Fludarabine,Fludarabine Phosphate,Nucleoside Metabolic Inhibitor,Other,intravenous,intravenous,,,,,,,,,,,Absorption Bioavailability is 55% following oral administration. Protein Binding 19-29% Half-life 20 hours Clearance * 117-145 mL/min [patients with B-cell CLL receiving IV administration of a single dose of 40 mg/m2],,"Indications & Usage Fludarabine Phosphate for Injection, USP is indicated for the treatment of adult patients with B-cell chronic lymphocytic leukemia (CLL) who have not responded to or whose disease has progressed during treatment with at least one standard alkylating-agent containing regimen. The safety and effectiveness of Fludarabine Phosphate, USP in previously untreated or non-refractory pa…","Contraindications Fludarabine Phosphate, USP is contraindicated in those patients who are hypersensitive to this drug or its components. Warnings There are clear dose-dependent toxic effects seen with Fludarabine Phosphate, USP. Dose levels approximately 4 times greater (96 mg/m 2 /day for 5 to 7 days) than that recommended for CLL (25 mg/m 2 /day for 5 days) were associated with a syndrome chara…",Rx,,,Nucleoside Metabolic Inhibitor,,
medtap,5a8e1981564c99302a18bc2e,Duloxetine,Duloxetine Hydrochloride,Serotonin and Norepinephrine Reuptake Inhibitor,Other,oral,oral,,,,,,,,,,,Absorption Orally administered duloxetine hydrochloride is well absorbed. Volume Of Distribution * 1640 L Protein Binding Protein binding is greater than 90%. Metabolism The major biotransformation pathways for duloxetine involve oxidation of the naphthyl ring followed by conjugation and further oxidation. Both CYP2D6 and CYP1A2 catalyze the oxidation of the naphthyl ring in vitro. Metabolites fo…,,Indications & Usage Duloxetine delayed-release capsules are a serotonin and norepinephrine reuptake inhibitor (SNRI) indicated for: Major Depressive Disorder (MDD) Generalized Anxiety Disorder (GAD) Diabetic Peripheral Neuropathic Pain (DPNP) Chronic Musculoskeletal Pain Indications & Usage Duloxetine delayed-release capsules are indicated for the treatment of: Major Depressive Disorder Generaliz…,"Contraindications Serotonin Syndrome and MAOIs: Do not use MAOIs intended to treat psychiatric disorders with duloxetine delayed- release capsules or within 5 days of stopping treatment with duloxetine delayed-release capsules. Do not use duloxetine delayed-release capsules within 14 days of stopping an MAOI intended to treat psychiatric disorders. In addition, do not start duloxetine delayed-rel…",Rx,,,Serotonin and Norepinephrine Reuptake Inhibitor,,
medtap,5a8e1981564c99302a18bc66,L-Isoleucine,Aminosyn Ii With Electrolytes; isoleucine/leucine/lysine/methionine/phenylalanine/threonine/tryptophan/alanine/arginine/histidine/proline/serine/glycine/valine/aspartic acid/n-acetyl-tyrosine/glutamic acid/magnesium/sodium/sodium/potassium; Freamine Hbc; isoleucine/leucine/lysine/methionine/phenylalanine/threonine/tryptophan/valine/alanine/arginine/histidine/proline/serine/glycine/cysteine; Aminosyn Rf; isoleucine/leucine/lysine/methionine/phenylalanine/threonine/tryptophan/valine/arginine/histidine; Plenamine; lysine/leucine/phenylalanine/valine/isoleucine/methionine/threonine/tryptophan/alanine/arginine/glycine/histidine/proline/glutamic acid/serine/aspartic acid/tyrosine,Osmotic Laxative; Amino Acid; OTHER,Other,intravenous,intravenous,,,,,,,,,,,Absorption null: Absorbed from the small intestine by a sodium-dependent active-transport process null: null: Absorbed from the small intestine by an active transport process null: Absorbed from the lumen of the small intestine into the enterocytes.Absorption is efficient and occurs by an active transport mechanism. null: null: Absorbed from the small intestine by a sodium dependent active transp…,,"Indications & Usage Aminosyn II 8.5% WITH ELECTROLYTES, Sulfite-Free, (an amino acid injection) infused with dextrose by peripheral vein infusion is indicated as a source of nitrogen in the nutritional support of patients in whom, for short periods of time, oral nutrition cannot be tolerated, is undesirable, or inadequate. Aminosyn II 8.5% WITH ELECTROLYTES can be administered peripherally with d…","Contraindications This preparation should not be used in patients with hepatic coma or metabolic disorders involving impaired nitrogen utilization. Warnings Intravenous infusion of amino acids may induce a rise in blood urea nitrogen (BUN), especially in patients with impaired hepatic or renal function. Appropriate laboratory tests should be performed periodically and infusion discontinued if BUN…",Rx,,,Osmotic Laxative; Amino Acid; OTHER,,
medtap,5a8e1981564c99302a18bc3a,DNA topoisomerase 4 subunit A,ofloxacin,Quinolone Antimicrobial,Antimicrobial,other,other,,,,,,,,,,,Absorption Bioavailability of ofloxacin in the tablet formulation is approximately 98% Protein Binding 32% Metabolism Hepatic Excretion Elimination is mainly by renal excretion. Between 65% and 80% of an administered oral dose of ofloxacin is excreted unchanged via the kidneys within 48 hours of dosing. Four to eight percent of an ofloxacin dose is excreted in the feces. This indicates a small de…,,"Indications & Usage Ofloxacin Otic Solution 0.3% is indicated for the treatment of infections caused by susceptible isolates of the designated microorganisms in the specific conditions listed below: Otitis Externa in adults and pediatric patients, 6 months and older, due to Escherichia coli, Pseudomonas aeruginosa, and Staphylococcus aereus . Chronic Suppurative Otitis Media in patients 12 years …","Contraindications Ofloxacin Otic Solution 0.3% is contraindicated in patients with a history of hypersensitivity to Ofloxacin, to other quinolones, or to any of the components in this medication. Warnings NOT FOR OPHTHALMIC USE. NOT FOR INJECTION. Serious and occasionally fatal hypersensitivity (anaphylactic) reactions, some following the first dose, have been reported in patients receiving syste…",Rx,,,Quinolone Antimicrobial,,
medtap,5a8e1981564c99302a18bc4c,Methadone,Methadose Dispersible; Dolophine,Opioid Agonist,Opioid,oral,oral,,,,,,,,,,,"Absorption Well absorbed following oral administration. The bioavailability of methadone ranges between 36 to 100%. Volume Of Distribution * 1.0 to 8.0 L/kg Protein Binding In plasma, methadone is predominantly bound to Metabolism Hepatic. Cytochrome P450 enzymes, primarily CYP3A4, CYP2B6, and CYP2C19 and to a lesser extent CYP2C9 and CYP2D6, are responsible for conversion of methadone to EDDP an…",,"Indications & Usage Methadone hydrochloride tablets for oral suspension are an opioid agonist indicated for the: Detoxification treatment of opioid addiction (heroin or other morphine-like drugs). Maintenance treatment of opioid addiction (heroin or other morphine-like drugs), in conjunction with appropriate social and medical services. Indications & Usage Methadone hydrochloride tablets for oral…",Contraindications Significant respiratory depression Acute or severe bronchial asthma Known or suspected paralytic ileus Known hypersensitivity to methadone Warnings And Precautions Neonatal Opioid Withdrawal Syndrome: Neonatal opioid withdrawal syndrome (NOWS) is an expected and treatable outcome of prolonged use of opioids during pregnancy. Life-Threatening Respiratory Depression in Patients wi…,Rx,,,Opioid Agonist,,
medtap,5a8e1981564c99302a18bc5f,Glyburide,Diabeta,Sulfonylurea,Other,oral,oral,,,,,,,,,,,Absorption Significant absorption within 1 hour and peak plasma levels are reached in 2 to 4 hours. Onset of action occurs within one hour. Volume Of Distribution Steady state V Protein Binding Unchanged drug is ~99% bound to serum proteins; 4-trans-hydroxyglyburide is greater than 97% bound to serum proteins. Protein binding is primarily nonionic making glyburide and is less likely to displace o…,,Indications & Usage Diaβeta is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus.,"Contraindications Diaβeta is contraindicated in patients: With known hypersensitivity to the drug or any of its excipients. With type 1 diabetes mellitus or diabetic ketoacidosis, with or without coma. These conditions should be treated with insulin. Treated with bosentan. Warnings SPECIAL WARNING ON INCREASED RISK OF CARDIOVASCULAR MORTALITY The administration of oral hypoglycemic drugs has been…",Rx,,,Sulfonylurea,,
medtap,5a8e1981564c99302a18bc54,30S ribosomal protein S12,"Neomycin, Polymyxin B Sulfates And Hydrocortisone; neomycin/polymyxin b sulfate/hydrocortisone",Corticosteroid,Supplement,other,other,,,,,,,,,,,"Absorption neomycin: Poorly absorbed from the normal gastrointestinal tract. Although only approximately 3% of neomycin is absorbed through intact intestinal mucosa, significant amounts may be absorbed through ulcerated or denuded mucosa or if inflammation is present. hydrocortisone: Topical corticosteroids can be absorbed from normal intact skin. Inflammation and/or other disease processes in th…",,"Indications & Usage Neomycin and Polymyxin B Sulfates and Hydrocortisone Ophthalmic Suspension is indicated for steroid-responsive inflammatory ocular conditions for which a corticosteroid is indicated and where bacterial infection or a risk of bacterial ocular infection exists. Ocular corticosteroids are indicated in inflammatory conditions of the palpebral and bulbar conjunctiva, cornea and ant…","Contraindications Neomycin and Polymyxin B Sulfates and Hydrocortisone Ophthalmic Suspension is contraindicated in most viral diseases of the cornea and conjunctiva including: epithelial herpes simplex keratitis (dendritic keratitis), vaccinia, and varicella, and also in mycobacterial infection of the eye and fungal diseases of ocular structures. Neomycin and Polymyxin B Sulfates and Hydrocortiso…",Rx,,,Corticosteroid,,
medtap,5a8e1981564c99302a18bc26,Fluvastatin,,HMG-CoA Reductase Inhibitor,Other,oral,oral,,,,,,,,,,,"Absorption Rapidly and almost completely absorbed ( Volume Of Distribution * 0.35 L/kg Protein Binding 98% bound to plasma proteins. At therapeutic concentrations, the protein binding of fluvastatin is not affected by warfarin, salicylic acid and glyburide. Metabolism Undergoes hepatic metabolism primarily via hydroxylation of the indole ring at the 5- and 6-positions to 5-hydroxy fluvastatin and…",,"Indications & Usage Fluvastatin capsules are an HMG-CoA reductase inhibitor (statin) indicated as an adjunctive therapy to diet to: Reduce elevated TC, LDL-C, Apo B, and TG, and to increase HDL-C in adult patients with primary hypercholesterolemia and mixed dyslipidemia Reduce elevated TC, LDL-C, and Apo B levels in boys and post-menarchal girls, 10 to 16 years of age, with heterozygous familial …","Contraindications Hypersensitivity to any component of this medication Active liver disease or unexplained, persistent elevations in serum transaminases Women who are pregnant or may become pregnant Nursing mothers Warnings And Precautions Skeletal muscle effects (e.g., myopathy and rhabdomyolysis): Risks increase with advanced age (≥ 65), uncontrolled hypothyroidism, renal impairment, and combin…",Rx,,,HMG-CoA Reductase Inhibitor,,
medtap,5a8e1981564c99302a18bc35,Dexamethasone,"Dexamethsone; Maxidex; Neomycin Sulfate, Polymyxin B Sulfate And Dexamethasone; neomycin/polymyxin b sulfate/dexamethasone; Dexamethasone Sodium Phosphate",Corticosteroid,Supplement,oral,oral,,,,,,,,,,,Absorption 80-90% Protein Binding 70% Metabolism Hepatic. Half-life 36-54 hours,,"Indications & Usage Allergic States Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in asthma, atopic dermatitis, contact dermatitis, drug hypersensitivity reactions, perennial or seasonal allergic rhinitis, and serum sickness. Dermatologic Diseases Bullous dermatitis herpetiformis, exfoliative erythroderma, mycosis fungoides, pemph…",Contraindications Contraindicated in systemic fungal infections and patients with known hypersensitivity to the product and its consituents. Warnings And Precautions General Rare instances of anaphylactoid reactions have occurred in patients receiving corticosteroid therapy . Increased dosage of rapidly acting corticosteroids is indicated in patients on corticosteroid therapy subjected to any unu…,Rx,,,Corticosteroid,,
medtap,5a8e1981564c99302a18bc3b,Ranitidine,Acid Reducer 150; Basic Care Acid Reducer 150; Equaline Heartburn Relief; Heratburn Relief; Harris Teeter Acid Reducer 150; Zantac 75; Wal-zan 75,OTHER,Other,oral,oral,,,,,,,,,,,"Absorption Approximately 50% bioavailability orally. Volume Of Distribution * 1.4 L/kg Protein Binding 15% Metabolism Hepatic. Ranitidine is metabolized to the N-oxide, S-oxide, and N-desmethyl metabolites, accounting for approximately 4%, 1%, and 1% of the dose, respectively. Excretion The principal route of excretion is the urine (active tubular excretion, renal clearance 410mL/min), with appro…",,Indications & Usage relieves heartburn associated with acid indigestion and sour stomach prevents heartburn associated with acid indigestion and sour stomach brought on by certain foods and beverages,"Warnings Allergy alert: Do not use if you are allergic to ranitidine or other acid reducers Do not use if you have trouble or pain swallowing food, vomiting with blood, or bloody or black stools.These may be signs of a serious condition. See your doctor. with other acid reducers if you have kidney disease, except under the advice and supervision of a doctor Ask a doctor before use if you have fre…",OTC,,,OTHER,,
medtap,5a8e1981564c99302a18bc25,Ciprofloxacin,Cipro; Ciprofloxacin Hydrochloride,OTHER; Quinolone Antimicrobial,Antimicrobial,oral,,,,,,,,,,,,Absorption Rapidly and well absorbed from the gastrointestinal tract after oral administration. The absolute bioavailability is approximately 70% with no substantial loss by first pass metabolism. Protein Binding 20 to 40% Metabolism Hepatic. Four metabolites have been identified in human urine which together account for approximately 15% of an oral dose. The metabolites have antimicrobial activi…,,"Indications & Usage Cipro is a fluoroquinolone antibacterial indicated in adults (18 years of age and older) with the following infections caused by designated, susceptible bacteria and in pediatric patients where indicated: Skin and Skin Structure Infections Bone and Joint Infections Complicated Intra-Abdominal Infections Infectious Diarrhea Typhoid Fever (Enteric Fever) Uncomplicated Cervical a…","Contraindications Known hypersensitivity to Cipro or other quinolones Warnings And Precautions Hypersensitivity and other serious reactions: Serious and sometimes fatal reactions (for example, anaphylactic reactions) may occur after the first or subsequent doses of Cipro. Discontinue Cipro at the first sign of skin rash, jaundice or any sign of hypersensitivity. Hepatotoxicity: Discontinue immedi…",Rx,,,OTHER; Quinolone Antimicrobial,,
medtap,5a8e1981564c99302a18bc28,Diltiazem,Diltiazem Hydrochloride; Cardizem,Calcium Channel Blocker,Other,oral,oral,,,,,,,,,,,Absorption Diltiazem is well absorbed from the gastrointestinal tract but undergoes substantial hepatic first-pass effect. Protein Binding 70%-80% Metabolism Diltiazem is metabolized by and acts as an inhibitor of the CYP3A4 enzyme. Half-life 3.0 - 4.5 hours,,"Indications & Usage Diltiazem hydrochloride extended-release capsules, USP is indicated for the treatment of hypertension. It may be used alone or in combination with other antihypertensive medications. Diltiazem hydrochloride extended-release capsules, USP is indicated for the management of chronic stable angina and angina due to coronary artery spasm.","Contraindications Diltiazem hydrochloride tablets are contraindicated in (1) patients with sick sinus syndrome except in the presence of a functioning ventricular pacemaker, (2) patients with second- or third-degree AV block except in the presence of a functioning ventricular pacemaker, (3) patients with hypotension (less than 90 mm Hg systolic), (4) patients who have demonstrated hypersensitivit…",Rx,,,Calcium Channel Blocker,,
medtap,5a8e1981564c99302a18bc5d,Peptidyl-prolyl cis-trans isomerase FKBP1A,Astagraf Xl; tacrolimus,Calcineurin Inhibitor Immunosuppressant,Other,oral,oral,,,,,,,,,,,Absorption Absorption of tacrolimus from the gastrointestinal tract after oral administration is incomplete and variable. The absolute bioavailability in adult kidney transplant patients is 17±10%; in adults liver transplant patients is 22±6%; in healthy subjects is 18±5%. The absolute bioavailability in pediatric liver transplant patients was 31±24%. Tacrolimus maximum blood concentrations (Cmax…,,Indications & Usage Astagraf Xl is a calcineurin-inhibitor immunosuppressant indicated for the prophylaxis of organ rejection in kidney transplant patients in combination with other immunosuppressants Limitation of Use : Not interchangeable or substitutable with other tacrolimus products Indications & Usage Astagraf Xl is indicated for the prophylaxis of organ rejection in kidney transplant patie…,Contraindications Known hypersensitivity to tacrolimus Warnings And Precautions Graft rejection and other serious adverse reactions due to medication errors : Instruct patients or caregivers to recognize appearance of Astagraf Xl capsules New onset diabetes after transplant : Monitor blood glucose Nephrotoxicity (acute and/or chronic) due to Astagraf Xl and concomitant nephrotoxic drugs: Monitor …,Rx,,,Calcineurin Inhibitor Immunosuppressant,,
